83 2193
30 6 38
27 13 52
39 2 33
36 50 32
53 37 13
0 55 49
14 58 7
53 42 84
24 56 29
36 19 27
18 35 59
57 4 78
10 36 5
48 30 90
12 52 54
53 14 9
16 10 25
59 3 41
29 52 1
44 28 1
59 6 9
56 54 74
38 24 26
33 18 67
54 24 10
23 30 79
16 27 85
36 34 66
47 4 1
16 44 89
2 4 79
52 22 97
38 50 46
36 27 18
26 55 84
6 12 66
21 11 42
52 14 58
40 4 19
25 59 46
47 4 41
39 22 18
50 10 76
0 38 66
7 40 50
17 45 42
58 56 23
36 22 30
28 30 79
48 33 6
15 59 71
51 13 1
0 40 55
0 19 37
47 6 83
10 18 1
33 24 21
20 51 87
35 14 67
26 39 77
24 51 90
44 56 34
55 2 21
5 12 74
49 18 38
6 30 41
49 48 52
46 2 77
8 27 37
22 17 79
6 2 61
17 37 34
57 36 95
28 22 96
28 57 1
31 7 5
58 12 45
5 26 64
42 37 58
59 5 98
12 40 71
52 13 17
51 56 64
59 33 31
27 2 41
54 8 35
51 46 7
58 6 90
43 22 14
25 2 64
3 30 43
3 7 94
35 34 72
59 36 33
28 3 43
55 29 45
8 6 57
18 48 95
23 41 71
28 49 51
24 53 23
41 26 67
40 48 24
37 39 67
13 49 96
9 23 70
2 34 3
15 30 88
58 49 14
55 58 63
27 57 59
34 5 64
25 12 34
54 24 46
49 44 32
10 26 20
39 35 18
36 7 36
13 28 57
57 45 7
8 57 37
19 12 73
44 27 92
14 4 61
31 44 43
5 51 14
9 29 94
3 2 69
50 8 11
30 16 54
25 47 74
47 43 75
19 16 22
54 56 56
6 44 20
43 31 44
48 36 69
6 1 18
54 39 31
15 31 47
4 41 74
21 11 97
51 3 39
15 5 48
11 4 61
23 8 68
34 59 97
36 35 65
55 19 6
35 23 41
5 38 33
53 5 26
7 24 27
14 33 23
27 39 19
49 0 51
22 11 8
46 36 78
22 30 66
43 50 64
40 42 2
43 50 56
48 21 74
10 51 56
0 11 82
41 15 43
35 10 31
19 53 59
5 29 87
23 36 57
42 24 99
46 45 26
20 50 83
8 56 20
26 38 86
24 59 90
15 38 19
3 15 97
41 28 42
55 37 54
25 9 25
13 53 87
40 35 60
52 21 73
59 20 55
36 45 87
16 52 30
15 55 69
12 56 59
28 15 53
50 26 25
41 16 17
19 47 92
22 30 54
41 14 81
34 27 81
11 52 93
40 39 16
20 59 41
25 50 12
25 34 99
11 50 21
13 19 72
1 18 14
47 33 52
53 48 19
39 35 22
23 39 12
58 5 24
6 59 78
41 4 9
52 34 80
35 36 51
3 40 78
3 2 99
56 22 20
42 52 29
15 9 59
52 21 61
59 54 17
47 45 46
30 47 24
58 20 25
43 52 45
43 37 34
36 55 93
2 46 93
47 19 49
33 46 4
30 9 57
31 46 12
12 23 29
39 53 99
56 35 51
26 58 74
23 39 89
51 6 41
35 7 7
13 20 57
31 41 43
38 27 77
37 11 37
37 38 29
24 29 51
47 58 46
52 47 83
6 36 2
32 7 79
22 18 93
21 29 18
45 56 44
6 55 56
52 29 80
3 13 3
33 50 85
49 31 41
27 57 28
39 13 75
24 55 81
16 37 91
22 53 70
52 41 77
5 57 68
8 5 40
29 2 57
10 24 83
0 54 94
24 11 67
35 4 29
55 37 36
31 56 84
49 51 28
20 52 32
41 10 12
49 20 64
52 36 33
19 4 69
9 42 66
0 44 4
22 59 22
2 19 65
34 1 41
13 9 80
47 3 26
55 33 22
14 48 28
30 19 41
23 4 82
35 31 61
18 58 59
24 17 91
53 44 37
43 40 95
28 33 18
8 28 39
11 4 62
45 21 56
48 28 84
46 50 91
45 7 58
41 19 68
23 10 54
54 32 11
7 49 31
5 13 95
32 54 82
35 5 44
31 13 43
35 15 85
26 30 31
53 39 1
50 3 2
2 10 4
52 9 38
3 55 99
49 46 26
11 42 59
45 1 99
46 25 89
15 59 52
51 54 72
3 53 75
30 57 64
13 41 17
49 9 69
37 32 41
31 37 32
14 13 3
23 27 91
49 31 37
43 42 78
32 52 86
15 31 71
48 26 0
55 57 11
36 39 15
50 2 46
14 51 43
35 48 54
53 31 11
18 25 5
26 28 12
20 45 13
34 20 75
16 2 59
27 18 58
55 9 74
49 40 54
37 15 2
6 25 31
29 40 59
1 2 12
30 53 79
44 24 46
21 4 36
25 20 48
53 19 63
47 13 0
59 44 60
30 20 97
59 0 22
30 31 68
6 34 15
53 57 89
35 13 81
53 31 43
52 14 20
21 15 16
13 45 63
47 50 77
32 59 10
31 0 4
36 46 39
33 34 11
14 36 13
0 28 25
16 42 97
24 23 0
50 34 87
24 42 40
1 17 57
58 49 75
38 35 75
26 42 66
53 40 72
46 30 51
23 52 58
42 53 21
10 23 82
35 52 52
28 49 66
32 31 10
20 39 24
32 23 22
32 25 60
36 19 7
19 58 90
46 10 30
38 26 93
28 19 25
24 2 93
2 47 44
7 36 26
40 26 54
26 33 0
43 57 89
42 47 30
21 52 44
24 31 69
3 49 78
27 16 78
5 49 21
30 3 88
43 52 29
27 39 23
47 11 67
34 16 15
57 9 88
5 41 55
56 6 48
21 0 49
18 59 74
12 44 90
0 30 95
26 20 5
41 15 79
16 57 75
15 37 51
59 50 26
20 17 9
57 32 24
46 53 94
48 33 49
15 30 30
5 39 81
58 13 64
55 19 2
38 7 15
12 38 74
9 27 24
34 13 84
53 4 44
1 24 58
1 57 87
27 12 72
5 44 51
0 38 1
0 13 52
19 53 96
37 29 60
3 14 49
57 41 75
31 3 5
10 1 23
24 22 62
40 5 12
53 50 21
8 29 2
37 26 7
11 24 92
16 7 97
26 38 89
49 58 30
3 17 49
19 22 21
34 46 97
13 9 62
23 9 65
11 25 33
59 40 99
26 0 86
36 40 61
24 57 33
37 1 67
7 33 93
41 46 77
52 36 97
8 3 38
51 20 68
6 30 16
51 4 3
16 9 66
38 1 80
50 54 49
59 44 80
41 53 13
22 30 68
21 38 0
43 12 79
52 30 43
32 14 49
9 22 5
25 5 3
19 28 35
36 9 32
35 23 92
50 49 33
27 57 76
11 49 42
30 53 46
28 30 24
42 5 89
46 58 16
9 16 96
19 28 83
9 53 13
56 50 79
38 18 68
52 3 54
18 6 34
50 6 73
5 40 59
25 24 33
42 55 15
14 38 54
13 51 62
46 18 19
43 50 96
1 56 79
45 36 70
49 13 82
36 0 20
47 32 47
26 49 33
41 59 4
46 20 50
20 31 75
18 31 2
99 462
68 46 4
40 28 39
26 82 61
32 20 80
83 76 48
68 72 24
70 79 47
42 15 63
89 10 41
92 52 89
89 55 60
70 54 90
20 66 94
19 61 53
9 28 79
94 37 28
10 33 27
1 28 36
29 79 10
80 25 72
16 6 66
26 68 73
38 29 84
75 76 66
53 0 62
73 68 11
54 38 91
48 1 29
73 34 87
29 71 10
50 10 97
5 39 77
92 41 43
54 79 44
81 82 33
97 16 13
95 31 28
88 44 76
67 13 23
24 48 69
1 21 55
52 88 50
57 98 57
14 31 1
73 11 26
49 36 33
74 65 58
32 94 17
65 54 40
16 1 79
34 15 41
29 70 59
58 38 5
15 35 52
23 30 75
27 18 42
41 64 16
53 28 14
92 83 26
0 61 37
35 5 23
60 87 96
92 16 37
47 17 29
18 1 94
54 2 86
47 59 98
9 38 46
88 84 83
71 62 98
43 11 76
72 20 85
8 3 36
42 2 53
97 70 31
72 57 8
25 84 44
48 16 8
26 10 15
40 57 93
87 39 66
72 45 57
69 34 48
71 38 84
9 75 89
64 90 59
95 71 52
75 47 43
57 66 94
37 64 45
51 74 8
97 53 42
72 16 68
84 47 72
33 51 87
97 58 1
85 79 64
85 7 89
97 47 35
60 3 66
4 44 39
36 88 65
95 87 56
69 45 95
38 18 13
48 57 86
18 70 65
39 49 44
19 59 83
18 15 79
42 64 96
59 65 50
40 50 70
29 83 30
91 41 1
67 92 84
1 29 42
69 41 5
85 74 62
3 4 83
4 15 97
84 38 41
10 25 52
15 42 21
72 85 85
84 4 14
72 64 92
67 6 92
95 25 60
16 71 84
58 39 99
17 81 38
74 51 0
74 66 77
54 42 98
50 98 93
41 59 1
90 32 78
25 57 31
81 47 82
60 14 17
84 35 56
63 36 83
34 17 49
48 80 98
19 47 64
34 0 72
6 53 32
52 36 0
33 80 83
7 36 92
95 74 84
83 19 30
80 34 24
79 27 67
84 22 29
18 61 88
21 15 92
91 17 55
81 87 90
55 9 57
34 57 67
72 22 43
77 10 70
61 79 57
8 36 36
67 65 39
57 47 83
27 82 78
71 11 9
21 10 52
54 89 7
23 14 1
15 18 89
92 57 45
8 55 84
52 97 28
38 77 96
14 18 30
20 65 55
37 26 40
13 33 11
10 50 74
4 1 71
66 16 28
3 71 87
30 85 41
73 86 26
23 26 56
76 67 77
78 60 23
62 94 55
42 8 10
46 23 39
86 79 57
31 59 51
10 83 19
46 41 16
2 0 11
24 86 39
17 31 14
98 35 25
46 77 16
35 98 47
94 95 94
48 15 55
88 50 20
5 27 64
40 88 89
41 35 86
88 35 28
96 73 89
4 57 47
72 41 27
85 34 71
81 83 11
47 18 34
81 82 53
4 82 62
6 84 8
12 10 53
65 83 57
98 76 78
26 87 3
98 31 16
1 27 38
80 64 89
86 4 84
33 36 53
74 52 24
63 82 52
21 32 5
52 71 29
69 7 3
85 21 61
85 60 58
60 55 36
21 45 88
54 44 84
58 79 54
57 78 4
58 31 77
6 25 71
19 32 18
13 82 98
52 18 91
57 64 37
25 23 67
75 84 97
1 59 26
91 92 42
9 35 7
50 34 88
67 47 88
20 70 65
85 88 42
45 67 83
56 6 87
78 38 16
91 55 90
36 34 99
65 90 5
64 86 74
25 58 14
73 95 87
23 38 78
5 13 4
83 46 67
78 4 99
74 12 89
45 75 48
73 63 2
29 16 71
79 45 96
59 74 50
60 26 95
69 30 6
97 5 10
41 39 37
2 33 37
58 31 32
50 80 14
43 20 27
18 48 35
54 3 70
70 56 10
63 59 10
13 11 53
12 61 94
3 24 14
97 86 79
38 44 85
54 9 83
13 62 48
37 5 32
40 57 28
32 36 31
32 41 6
43 15 66
24 20 81
52 65 31
0 81 91
80 4 97
62 78 52
37 6 61
1 31 54
13 25 59
42 4 94
60 41 77
8 75 72
90 36 85
42 63 5
97 17 25
2 32 16
46 48 45
61 69 88
24 95 7
22 70 82
75 39 14
32 47 98
58 10 33
2 50 78
35 84 33
76 82 84
17 59 60
64 74 20
96 95 80
52 81 13
11 78 11
15 70 62
63 98 2
24 59 73
72 73 75
71 88 13
24 29 10
20 41 10
83 22 32
65 92 71
51 95 30
0 23 88
88 75 51
14 68 9
58 82 88
33 88 27
19 51 83
14 70 17
80 6 63
65 23 87
21 13 82
15 20 61
75 57 40
33 16 60
66 56 80
90 12 24
78 33 76
78 36 40
41 11 67
22 52 49
7 8 17
96 18 70
66 45 18
6 53 95
2 27 45
68 12 37
5 11 40
25 34 10
44 90 92
75 55 47
79 7 26
72 46 9
2 16 79
84 57 80
49 29 57
10 26 49
8 34 50
7 5 51
19 53 78
26 12 61
43 59 26
71 64 23
94 45 36
48 19 57
81 62 84
47 12 62
64 31 19
66 70 84
79 4 14
41 70 68
73 52 39
96 32 88
77 74 76
96 10 52
63 54 84
58 59 48
12 90 35
37 81 96
11 39 82
41 60 71
79 30 67
78 36 3
60 26 53
45 77 51
39 26 75
66 84 62
79 26 25
93 20 77
45 6 94
49 18 52
95 10 27
54 38 7
59 1 3
73 14 45
54 85 23
13 85 71
19 21 13
45 33 83
79 3 80
96 4 75
74 15 72
8 75 15
2 26 73
27 55 37
53 77 84
78 56 27
40 39 13
17 30 49
30 0 18
94 30 38
28 4 41
25 10 12
53 70 18
34 17 26
60 85 68
62 25 77
97 66 7
13 96 60
4 23 74
30 81 38
51 40 50
90 84 42
74 57 80
16 28 2
71 91 40
32 67 89
88 1 55
78 51 27
64 69 26
19 90 16
1 33 75
13 52 20
58 28 29
91 32 6
17 28 64
58 14 84
51 73 36
29 80 85
60 30 11
74 29 22
23 29 98
66 26 69
12 31 72
81 82 30
64 156
4 63 42
12 49 24
57 63 30
29 22 41
21 23 65
62 27 97
8 28 80
12 44 64
50 51 30
42 54 10
57 36 24
24 14 90
33 4 11
26 21 29
57 36 9
36 58 87
58 50 1
45 5 51
51 18 99
24 19 3
11 35 67
5 0 16
32 25 72
38 50 82
20 47 60
32 35 39
38 54 38
13 2 2
19 49 99
22 2 74
55 6 36
49 13 3
62 51 55
19 48 69
42 62 37
56 30 69
39 62 64
55 17 80
11 55 94
34 1 23
13 45 36
42 43 82
44 15 48
26 27 63
6 40 19
3 25 30
50 14 49
14 58 98
24 60 50
51 6 65
20 50 56
63 3 38
2 17 12
17 15 47
12 32 35
31 60 91
3 51 71
57 31 15
58 59 27
51 22 23
56 1 38
30 60 64
48 21 87
58 34 65
25 59 40
8 53 63
34 40 44
48 33 36
4 53 87
48 15 22
36 11 93
17 37 68
57 46 90
25 53 68
23 42 10
11 6 31
54 55 44
26 27 88
29 18 27
62 28 49
40 6 94
49 4 81
54 57 52
60 33 59
36 46 63
50 44 84
26 40 22
22 3 86
3 56 6
50 57 81
10 12 89
37 17 7
24 22 37
17 50 16
36 4 27
49 36 10
20 49 50
5 56 23
42 62 76
4 31 44
11 40 64
58 29 53
50 2 87
34 7 55
45 41 72
12 4 91
49 1 61
18 34 68
26 23 41
16 48 92
63 51 1
20 48 60
41 2 93
8 34 96
27 7 77
0 19 48
1 34 65
23 35 25
28 26 19
46 20 71
4 27 77
62 61 5
22 41 44
39 12 28
60 0 18
59 57 87
0 1 58
52 12 5
16 39 85
37 39 93
54 56 37
35 2 46
20 3 6
41 56 24
49 35 54
57 45 42
5 18 17
31 46 71
60 49 95
46 43 16
62 22 29
47 40 50
59 6 6
38 10 79
19 2 99
54 11 47
13 10 12
10 57 27
37 46 58
4 62 23
33 59 86
10 46 36
47 24 17
50 48 35
40 7 28
41 22 13
73 758
40 66 30
60 34 25
39 5 6
2 38 69
27 5 36
4 7 6
13 62 60
50 41 16
72 24 98
14 39 82
51 67 32
58 55 65
7 64 74
35 40 73
7 65 92
64 34 74
26 22 48
67 36 62
45 64 85
46 1 73
57 60 65
63 8 96
12 54 4
66 8 92
20 67 0
47 64 58
0 47 55
7 47 39
56 6 27
31 2 80
72 6 63
49 31 36
46 2 85
66 22 1
7 34 55
59 11 6
35 32 21
48 21 85
64 53 39
6 47 82
11 58 34
44 39 92
42 39 23
68 35 55
40 60 84
58 59 29
66 56 24
63 48 88
2 28 35
52 51 62
65 4 42
26 14 88
32 11 9
21 7 87
70 6 15
66 41 66
72 66 66
42 41 67
35 5 96
30 61 96
44 60 26
32 21 26
24 1 98
23 24 66
72 60 92
27 25 84
63 5 76
45 30 17
68 48 72
67 29 6
3 26 84
65 43 35
42 50 39
51 50 13
21 24 99
71 65 87
1 47 55
33 34 26
65 9 37
72 9 15
25 69 34
15 59 38
32 22 35
59 66 48
71 49 42
10 58 76
64 41 60
69 38 43
19 54 50
3 24 94
9 54 71
2 43 18
53 21 43
16 1 53
13 56 75
45 48 66
37 59 71
38 1 74
29 70 93
5 58 61
5 60 1
42 49 33
4 37 61
20 15 78
59 39 80
21 43 85
22 35 61
44 37 90
32 57 28
5 35 56
35 53 94
59 46 37
52 66 40
54 58 51
62 44 22
3 68 79
31 38 2
65 13 32
45 40 69
47 37 61
50 43 26
41 51 24
62 72 98
64 49 33
65 37 75
2 50 25
67 19 2
14 30 80
57 26 59
67 6 51
27 31 0
15 11 46
36 7 83
14 29 69
16 29 71
66 15 54
48 26 34
50 33 55
58 16 98
1 58 61
35 2 86
60 21 19
5 61 70
15 64 13
39 36 91
21 7 1
35 50 15
69 7 72
14 40 52
19 36 16
22 43 22
19 3 89
32 65 72
10 17 39
11 9 26
41 68 64
70 11 7
2 3 70
28 7 12
31 33 16
42 58 11
39 36 3
67 3 60
12 19 44
63 4 29
5 59 57
16 50 35
64 44 66
29 20 60
63 40 49
9 48 91
19 22 33
43 12 45
67 61 98
6 9 18
37 44 61
5 59 94
22 35 91
68 65 2
24 6 93
65 21 94
63 26 1
46 5 23
28 23 41
32 62 95
33 5 7
14 27 23
23 69 71
28 40 22
69 1 51
11 49 72
18 55 64
14 36 68
56 18 38
38 26 20
60 20 39
6 17 93
8 59 47
25 64 29
44 48 26
3 32 70
72 59 8
44 70 40
0 51 25
42 23 80
21 4 43
17 66 55
30 36 73
13 9 76
47 70 46
42 22 79
0 33 82
32 4 28
19 7 43
32 54 13
16 20 36
0 36 71
60 25 12
35 38 95
67 46 50
19 35 40
3 56 38
57 11 48
19 28 87
55 45 27
14 26 94
49 56 43
17 0 49
36 5 58
19 66 91
50 35 62
66 2 14
55 35 36
2 43 3
4 33 9
62 23 98
33 70 95
29 8 90
61 48 64
25 7 10
68 41 18
70 62 5
60 62 93
68 25 30
24 36 17
53 14 63
20 6 89
4 25 82
56 35 43
65 31 50
44 26 25
9 35 80
12 15 6
52 29 20
58 24 6
49 21 13
65 36 55
34 42 91
9 58 98
7 25 41
72 64 73
26 40 79
47 52 17
52 24 58
61 20 85
69 11 40
22 26 58
21 11 72
56 2 4
37 17 46
59 60 48
42 66 46
2 62 84
18 71 86
3 7 29
46 25 9
71 47 82
4 32 45
21 29 11
32 4 11
39 52 71
65 68 1
63 64 84
3 38 22
50 68 0
15 45 5
32 27 29
10 11 45
15 53 77
33 24 70
31 39 30
67 19 45
30 59 18
30 19 68
22 67 76
14 59 85
48 22 61
47 35 96
38 2 80
34 63 73
43 62 80
32 43 63
29 14 76
23 5 85
8 28 21
71 26 52
67 58 16
72 9 25
42 71 52
12 28 39
64 1 19
72 15 2
23 0 92
39 48 54
0 40 48
42 24 59
62 17 9
5 50 53
59 69 85
50 70 38
16 61 23
19 45 34
18 4 27
67 48 7
55 32 64
6 42 47
72 13 68
14 51 55
2 29 28
60 68 76
59 26 93
49 15 19
50 61 34
31 16 5
68 29 51
25 12 15
8 62 50
9 16 77
66 18 98
28 42 89
12 5 70
32 0 14
0 28 18
29 48 70
36 4 14
0 59 88
51 6 95
46 52 60
44 26 42
5 22 49
55 2 79
7 8 20
13 59 15
70 33 83
58 15 32
32 46 52
28 5 72
25 46 0
19 22 8
51 2 22
16 38 61
67 33 85
17 2 42
45 72 8
49 59 23
28 25 88
34 67 79
16 54 83
61 7 64
2 51 82
1 68 60
26 31 29
34 26 25
46 37 74
69 7 34
34 7 49
26 56 27
9 48 80
10 22 94
16 67 49
28 58 94
53 67 91
43 45 36
0 22 73
8 49 6
36 7 25
24 49 14
34 51 75
37 47 50
40 11 2
8 45 99
14 32 73
39 27 51
51 35 65
44 3 70
7 47 4
55 72 17
58 11 79
7 39 36
72 67 51
52 39 40
10 24 89
52 61 93
32 9 28
37 30 37
24 20 53
5 30 19
16 62 2
2 38 29
5 13 52
65 71 46
16 37 57
27 71 43
8 47 39
30 50 33
25 54 78
35 20 79
44 19 96
50 10 41
43 29 7
0 53 15
10 39 77
1 5 96
38 62 51
50 16 26
6 46 65
36 40 49
66 41 2
14 45 80
57 29 87
30 43 63
37 27 25
70 44 56
2 5 43
50 22 53
46 52 58
24 19 42
19 13 23
58 66 8
21 1 56
69 33 80
16 22 90
55 60 88
6 16 9
30 53 4
21 30 81
19 43 37
27 39 68
60 57 89
52 43 17
45 61 66
65 66 14
72 37 7
55 16 33
65 17 24
35 14 88
43 30 85
53 5 21
20 35 49
9 59 88
28 29 42
0 18 2
55 1 52
32 45 10
66 70 39
69 62 40
8 37 97
66 12 22
49 16 72
71 54 63
10 0 42
40 39 56
43 63 26
25 61 11
35 61 36
65 59 31
19 41 97
16 15 56
43 58 41
72 21 50
15 14 8
38 62 10
32 65 0
31 13 73
21 16 54
43 3 77
54 43 67
60 31 81
26 0 53
25 39 41
20 51 25
65 56 20
67 43 93
52 41 48
71 49 30
5 62 13
4 29 22
33 54 57
53 33 36
50 27 63
27 64 39
16 48 38
14 30 16
18 40 88
40 1 7
12 35 45
30 37 35
1 16 81
62 53 86
18 68 56
67 8 82
24 36 74
44 42 56
47 71 46
16 17 43
18 37 56
64 42 22
29 6 60
57 36 41
39 63 98
50 4 1
31 39 45
37 52 40
13 17 21
70 44 70
25 70 58
31 5 58
54 66 79
67 0 66
12 53 85
47 53 61
16 42 43
31 46 98
72 39 35
7 18 5
65 33 95
0 38 56
30 60 52
25 23 18
21 41 83
64 72 27
47 67 99
5 47 51
10 14 22
0 37 84
21 29 58
38 37 58
66 7 86
34 20 63
60 4 8
15 72 62
13 53 83
1 18 81
70 31 83
46 11 28
13 36 95
7 22 69
69 46 31
63 28 12
8 18 46
29 21 77
65 36 76
39 68 24
30 43 8
41 36 76
30 16 11
58 41 44
26 30 50
9 66 10
10 60 30
6 7 43
63 38 41
20 49 29
44 31 35
33 13 74
33 48 71
39 2 83
14 34 81
48 63 29
47 42 25
39 19 4
65 8 48
10 66 72
8 48 12
12 19 92
72 44 70
9 56 65
68 65 31
10 6 73
12 2 46
51 43 91
2 52 73
38 55 85
65 24 94
35 63 79
19 10 13
38 23 90
72 41 90
8 70 0
17 5 25
25 50 41
55 36 3
45 54 36
49 12 31
1 51 23
15 23 97
61 54 45
25 37 75
16 53 98
40 9 96
45 8 9
48 31 12
45 46 61
32 0 54
53 30 51
69 18 3
46 11 36
30 22 51
56 21 53
60 7 46
51 62 19
56 24 65
20 33 74
65 51 39
6 7 86
30 17 80
49 40 67
42 36 86
69 47 45
24 18 61
55 30 94
30 67 37
2 70 25
18 64 24
65 17 49
55 0 18
45 72 6
20 6 1
65 13 5
63 32 54
54 59 34
8 27 32
62 41 91
19 55 89
37 62 11
8 19 33
8 7 64
27 45 73
16 72 97
71 30 32
44 53 33
37 61 61
66 59 75
46 28 28
42 6 78
2 36 56
23 15 80
60 58 19
27 32 84
70 48 2
21 65 14
1 63 75
36 57 26
0 66 47
31 0 74
23 65 36
51 9 65
64 10 79
29 38 59
49 10 79
58 37 33
60 72 67
33 31 48
23 31 98
63 62 67
5 19 23
31 62 22
21 14 34
16 19 26
68 46 27
6 25 64
7 60 26
1 46 29
51 54 67
35 57 70
30 21 33
46 15 1
48 36 55
1 50 85
9 58 63
7 43 58
22 12 13
30 39 5
35 2 13
52 49 8
69 7 36
5 1 58
10 23 40
6 69 49
33 7 38
49 29 8
18 60 52
44 7 18
26 53 53
39 27 9
47 50 63
44 56 10
53 21 89
50 72 45
9 11 88
72 6 19
48 52 50
61 8 52
61 40 77
42 41 19
48 47 54
67 65 93
70 27 46
2 33 41
26 13 12
40 60 75
5 0 20
51 0 93
27 36 49
12 44 59
53 63 87
29 49 45
7 35 53
32 68 47
15 4 23
22 3 39
63 29 9
3 48 43
1 6 41
47 66 52
40 65 44
36 68 42
57 31 7
60 5 73
37 1 81
6 20 78
29 60 40
32 61 92
67 56 35
1 54 72
59 22 23
58 42 77
61 48 49
21 51 43
15 17 49
69 70 71
6 7 41
68 16 56
1 48 52
43 72 37
36 31 42
46 60 27
16 58 12
59 1491
51 5 61
7 47 44
1 23 68
36 42 58
19 32 61
56 7 62
46 10 82
2 43 70
12 11 25
11 16 40
21 22 89
10 40 79
54 4 57
21 13 69
46 43 16
11 49 73
12 3 1
22 10 23
54 58 89
55 25 85
7 12 32
20 48 20
1 19 7
36 8 12
2 24 86
33 52 10
50 27 36
55 51 48
53 34 56
8 47 68
7 18 91
22 28 71
57 28 89
29 46 68
6 53 22
48 38 11
42 13 59
50 53 12
41 13 21
55 39 56
58 48 76
32 42 13
41 48 24
48 27 88
27 54 44
22 57 45
51 13 46
14 34 93
14 20 59
5 14 68
41 52 8
10 9 80
15 54 75
23 35 40
37 41 18
7 6 68
4 28 23
57 22 60
51 20 40
45 33 5
22 7 18
58 36 65
16 20 52
57 10 8
35 5 1
35 53 12
2 15 21
42 41 17
6 19 84
16 32 67
31 52 61
15 32 90
29 47 13
35 33 30
29 14 22
37 18 42
35 2 63
2 26 13
29 32 21
35 15 60
2 43 21
43 0 34
15 26 75
8 4 10
4 25 89
26 1 52
30 35 31
57 5 89
13 45 19
20 46 61
16 1 35
3 2 3
49 31 79
52 20 1
9 33 91
43 36 57
15 3 35
9 22 83
29 51 93
32 8 33
7 55 71
26 38 6
35 52 50
4 46 99
6 41 87
31 44 65
1 52 16
13 53 61
19 57 98
38 44 75
15 36 36
57 9 53
40 18 85
58 38 31
39 42 20
41 34 32
14 36 55
46 16 4
56 39 30
55 50 69
47 14 20
51 48 37
49 25 54
20 22 7
27 16 74
22 13 56
18 33 63
2 39 52
13 37 68
16 39 49
22 31 84
51 11 67
25 23 31
38 8 31
52 15 16
19 35 13
37 2 70
12 39 22
2 15 8
58 23 45
10 4 37
56 13 99
47 48 28
51 10 22
21 42 6
58 3 85
46 52 77
42 7 50
17 22 0
45 55 5
58 27 53
18 28 52
22 51 82
2 53 82
16 1 70
21 11 6
37 17 60
42 35 40
19 25 65
38 46 98
4 26 60
30 33 27
20 5 39
26 8 12
24 44 83
50 56 94
57 46 6
12 20 17
44 9 6
53 3 61
53 9 71
29 46 62
13 53 29
52 33 16
6 23 11
9 5 58
1 15 39
16 12 1
25 29 81
5 40 50
57 16 83
16 37 86
19 32 60
1 47 97
20 49 40
51 46 53
49 48 58
18 34 4
25 30 82
34 53 59
44 57 94
39 29 27
29 35 53
50 20 13
20 12 37
5 56 42
19 23 93
25 40 59
41 51 75
39 12 88
24 39 75
5 13 78
13 18 21
17 26 54
42 10 16
34 6 96
39 25 33
32 43 43
48 26 80
6 36 83
16 45 57
16 7 11
44 26 97
3 48 95
3 53 26
28 57 54
6 46 75
14 16 0
54 21 7
28 9 13
42 36 41
52 14 35
0 20 20
19 22 48
44 40 23
34 49 42
48 27 86
33 55 52
44 51 26
48 37 70
6 28 77
56 57 5
20 47 59
31 17 18
4 16 19
11 26 70
7 33 53
13 17 6
33 49 3
8 24 95
0 23 39
24 21 77
44 32 27
17 27 68
36 20 71
50 53 97
14 13 27
49 27 78
58 49 62
40 52 43
33 51 65
1 10 64
26 50 36
18 53 19
22 9 27
34 44 10
18 36 73
17 46 50
33 54 83
7 26 39
31 21 77
58 16 40
19 41 2
1 27 90
29 21 24
5 26 63
54 7 20
15 26 39
35 55 5
35 31 19
9 43 80
3 12 40
5 0 17
0 36 25
16 51 3
5 43 4
10 49 96
49 18 70
15 1 0
19 30 16
20 22 19
0 16 62
37 19 22
22 51 48
47 22 30
31 52 22
26 7 65
41 50 44
26 47 38
0 18 35
19 14 51
6 10 21
9 51 60
51 5 67
31 6 55
31 39 48
33 54 77
33 28 67
1 42 21
46 51 45
4 25 95
36 4 90
9 51 53
47 22 25
17 39 73
52 17 77
56 30 61
35 44 70
28 53 11
26 19 43
42 54 96
9 21 27
18 44 80
43 11 35
44 45 95
12 28 22
16 18 98
46 19 13
8 50 53
2 16 65
29 51 51
27 21 16
50 10 77
42 58 53
25 8 24
56 37 48
52 12 26
16 15 33
50 31 80
46 23 68
36 30 82
42 16 33
52 23 31
55 57 39
2 13 52
51 9 55
12 51 99
33 6 18
33 14 2
35 8 86
9 51 56
14 56 31
24 56 25
41 43 48
8 14 37
57 54 71
51 22 98
32 22 78
11 35 79
45 29 46
17 30 10
38 23 27
2 28 21
5 54 64
13 55 6
43 8 51
57 48 30
56 40 81
55 52 69
55 10 99
26 58 76
55 0 70
10 52 66
54 55 44
45 30 85
57 22 31
39 27 94
6 20 4
31 23 4
2 16 68
7 8 35
52 1 61
12 13 97
27 38 0
37 32 80
45 23 81
56 19 75
39 44 61
37 50 42
23 12 44
22 13 28
43 50 58
56 6 27
20 26 53
0 11 15
53 37 32
9 8 6
8 54 73
27 46 90
23 35 60
41 15 15
25 49 90
1 19 78
38 50 63
14 22 49
1 15 31
46 11 45
47 8 99
24 48 62
47 26 85
40 25 6
9 55 37
4 9 94
35 19 73
3 24 56
18 6 56
50 13 13
36 2 26
44 17 84
10 20 33
38 19 31
15 36 63
57 1 49
39 55 30
44 17 82
33 58 97
10 46 83
22 31 66
30 48 42
19 3 35
46 12 58
12 44 13
42 11 72
0 23 55
19 40 83
